Doctor ID,Doctor Name,Gender,Specialty,Department ID,Years Of Experience,Hospital Affiliation,Clinic Name,Phone Number,Email,License Number,Is Active
89177,Joy Stone,Male,Pediatrics,3,39,Carter-Barnes,"Nguyen, Foster and Mejia",(848)076-6524x909,harrisonjacqueline@yahoo.com,LIC-100878,Yes
10698,Dr. Carlos Pacheco,Male,General Medicine,1,2,Harris-Dyer,"Clarke, Black and West",+1-585-790-4125x2812,brianmyers@yahoo.com,LIC-100879,Yes
33948,Joann Wilson,Male,Neurology,5,29,"Arnold, Baker and Johnson",Sanford-Vega,042.280.2640x37537,christian50@taylor-douglas.net,LIC-100880,Yes
45499,Stephanie Vasquez,Female,Orthopedics,4,25,Mercer and Sons,Wallace-Ali,734.181.6343x53672,natalieharrison@gmail.com,LIC-100881,Yes
63197,Brian Mcknight,Male,Pediatrics,3,19,Francis-Tran,Brown-Morris,(395)767-3932,michaelnewton@gmail.com,LIC-100882,Yes
41231,Corey Harmon,Male,Orthopedics,4,27,"Wood, Harris and Henry",George-Keith,+1-947-379-6926x68575,sloanjennifer@hotmail.com,LIC-100883,Yes
23806,Anita Hines,Female,Pediatrics,3,12,"Horn, Lewis and Ruiz",Nunez PLC,+1-601-838-2963x66280,jerry81@hotmail.com,LIC-100884,Yes
36486,Kevin Johnson,Male,General Medicine,1,32,Coleman LLC,"Howell, Smith and Schneider",433.082.2790,jharrison@hotmail.com,LIC-100885,Yes
11497,Terry Avila,Female,Pediatrics,3,33,Brown and Sons,Edwards-Jones,847.684.9019x42690,eross@gmail.com,LIC-100886,Yes
68611,Stephen Clarke,Male,Cardiology,2,35,"Delgado, Diaz and Townsend","Martin, Kline and Butler",1107152944,simskerri@wood-lambert.com,LIC-100887,Yes
45097,Kristin Meyers,Male,General Medicine,1,19,"Blevins, Gibson and Sellers",Anderson Ltd,(332)191-2826x958,yolanda46@hotmail.com,LIC-100888,Yes
30381,Vincent Pacheco,Male,General Medicine,1,13,Bell-Davis,"Baker, Hernandez and Spencer",(798)132-7982,vdavis@davis.com,LIC-100889,Yes
36973,Brandon Washington,Female,Orthopedics,4,27,"Price, Chambers and Mcdonald",Griffin Group,4689103170,fperez@short.info,LIC-100890,Yes
4105,Daniel Wilson,Female,Cardiology,2,39,Shepherd Inc,"Osborn, Ball and Thomas",+1-903-049-0765x618,robert12@baird.com,LIC-100891,Yes
23578,Mrs. Cynthia Walsh,Female,Cardiology,2,11,"Bryan, Jensen and Edwards","Green, Schwartz and Holloway",973.323.1725x3266,tjohnson@wilkins.com,LIC-100892,Yes
2978,Sara Gardner,Male,General Medicine,1,19,Sanders-Holland,Zimmerman and Sons,863.668.1126,pwilliams@gmail.com,LIC-100893,Yes
94564,Angela Carlson,Female,Neurology,5,25,Joseph-Clark,Washington Group,+1-687-704-1283x1834,vreese@peters.org,LIC-100894,Yes
56574,Jennifer Sherman,Male,Orthopedics,4,8,Smith PLC,Dixon-Hanson,589-589-3739x9235,johnhudson@yahoo.com,LIC-100895,Yes
14351,Margaret Lewis,Male,General Medicine,1,2,Johnson-Johnson,Bailey-Fowler,001-462-610-8131x540,dominicschmidt@ramos.com,LIC-100896,Yes
10330,Samantha Hamilton,Female,Orthopedics,4,31,Cunningham Group,Wilson Ltd,380.789.0639,shellyfox@hotmail.com,LIC-100897,Yes
71249,Shawn Harrell,Male,Cardiology,2,37,Ward Ltd,Fritz-Smith,(268)460-5288x5256,rogerstheresa@yahoo.com,LIC-100898,Yes
27369,Angela Lee,Male,General Medicine,1,32,Zuniga-Monroe,Chaney-Bauer,922.109.4583,antonioreyes@hotmail.com,LIC-100899,Yes
6456,Karen George,Male,Pediatrics,3,3,Donaldson and Sons,Zuniga Group,001-643-550-5189x581,jessicagarcia@gmail.com,LIC-100900,Yes
39769,Travis Wallace,Male,Orthopedics,4,29,Barr and Sons,"Smith, Ferguson and Gonzalez",+1-733-826-1863x5351,stevenchavez@hotmail.com,LIC-100901,Yes
58279,Matthew Morris,Male,Neurology,5,31,Zhang and Sons,Patel PLC,+1-353-118-6677x807,mallory93@lopez-wilkinson.com,LIC-100902,Yes
68432,Linda Harmon,Male,Cardiology,2,16,Cunningham Inc,Benjamin LLC,001-670-161-2555,taylordanny@gmail.com,LIC-100903,Yes
647,Sarah Barnes,Male,Pediatrics,3,28,"Butler, Fitzgerald and Sandoval",Mcintosh-Arnold,228.630.8020x8370,matthewsjoseph@gmail.com,LIC-100904,Yes
46523,Nicole Jackson,Female,Neurology,5,37,"Mendoza, Mitchell and Johnson",Simmons LLC,+1-748-529-0601x035,hobbswesley@gmail.com,LIC-100905,Yes
33867,Nancy Madden,Female,Pediatrics,3,25,Fernandez-Green,"Bradley, Krause and Anderson",(817)935-2518x9653,alexandria38@hotmail.com,LIC-100906,Yes
37642,Alexandra Burke DVM,Male,Orthopedics,4,35,Ramos LLC,Castro PLC,040.809.3311,charlesfritz@hotmail.com,LIC-100907,Yes
57049,Sarah Acosta,Male,General Medicine,1,18,"Humphrey, Bradley and Cooper","Dixon, Ortiz and Moore",970-607-5066x1118,chad75@gmail.com,LIC-100908,Yes
73034,Matthew Cruz,Male,Cardiology,2,39,Donaldson-Ramirez,"Winters, Skinner and Jones",578.608.9632,brian97@anderson.info,LIC-100909,Yes
4795,Joshua Carter,Male,Cardiology,2,3,Nichols LLC,Briggs and Sons,(653)358-4827,bbaxter@hotmail.com,LIC-100910,Yes
38225,Emily Ramirez,Male,Pediatrics,3,22,"Silva, Mcclain and Heath","Wilson, Schneider and Webb",340-159-3042,kimberly02@yahoo.com,LIC-100911,Yes
21144,Angel Herrera,Female,Cardiology,2,18,Perez LLC,"Winters, Rodriguez and Brown",+1-983-614-9862x64626,crystalpatel@gmail.com,LIC-100912,Yes
19158,Brent Hunter,Male,Cardiology,2,27,Lopez-Burke,Diaz PLC,(205)404-6369x95244,brenda24@burgess.biz,LIC-100913,Yes
83010,James Larson,Male,Orthopedics,4,15,Atkinson PLC,"Jackson, Estrada and Rowe",+1-066-127-9162,stonejohn@gmail.com,LIC-100914,Yes
78223,Mr. Gabriel Ramsey PhD,Male,Cardiology,2,3,Williams PLC,Owen and Sons,197.826.9794x9281,trobbins@yahoo.com,LIC-100915,Yes
73564,Megan Conley,Male,Orthopedics,4,28,Sullivan Ltd,"Hanson, Adams and Jones",+1-106-670-5376,simpsonbrian@howard.com,LIC-100916,Yes
64267,Ashley Golden,Female,Neurology,5,3,"Miller, Miller and Walker",Brown-Williams,351-263-3985x087,doylelauren@perry.org,LIC-100917,Yes
31324,Joel Pineda,Female,Cardiology,2,38,"Grimes, Hess and Thomas",Mendoza-Coleman,505-990-0802x76404,emily02@hotmail.com,LIC-100918,Yes
92820,Beth Savage,Male,Pediatrics,3,16,Smith-Cooper,Miller PLC,130.015.1747,nielsensamantha@ramirez-lawson.net,LIC-100919,Yes
65934,Bryce Coleman,Female,Neurology,5,39,Kennedy-Boyer,"Wells, Gutierrez and Benitez",001-207-074-3053x272,mclark@li-rios.com,LIC-100920,Yes
45048,James Randall,Male,Orthopedics,4,31,"Mcbride, Roach and Chung",Cross Inc,(641)530-2390x905,bjohnson@gmail.com,LIC-100921,Yes
86634,Charlotte Dyer,Female,Cardiology,2,10,"Ramirez, Hansen and Jones",Ingram-Gomez,001-602-560-8683x3985,greggevans@hotmail.com,LIC-100922,Yes
90187,Amy Wagner,Female,General Medicine,1,19,Carter-Bowers,Randall and Sons,9209082342,phillipsbrett@gmail.com,LIC-100923,Yes
29083,John Evans,Male,Cardiology,2,30,Fitzgerald-Thompson,"Robertson, Mitchell and Adams",794.978.0493x56877,nmiller@yahoo.com,LIC-100924,Yes
89626,Frank Carter,Male,Pediatrics,3,15,Hall Inc,"Woods, Young and Tate",7078625733,grayamanda@hotmail.com,LIC-100925,Yes
28967,Denise Carrillo,Male,General Medicine,1,11,Williams PLC,Woods and Sons,(642)115-9455x9663,jeffreymays@yahoo.com,LIC-100926,Yes
27624,Jeremy Tyler,Male,Neurology,5,15,"Ramirez, Gardner and Ramirez",Graves-Harding,8545765567,ddixon@chambers-acosta.org,LIC-100927,Yes
38272,Patricia Nichols,Female,Orthopedics,4,2,Vasquez Group,"Welch, Keller and Cook",(974)088-0084,greendavid@hotmail.com,LIC-100928,Yes
55226,Ashley May,Male,Cardiology,2,32,Reyes-Cowan,Roberts Inc,001-550-180-6337x697,parsonssarah@molina.biz,LIC-100929,Yes
69333,Whitney Schultz,Male,Pediatrics,3,9,"Jackson, Fletcher and Buckley",Perkins LLC,(205)529-1822x50230,stephanie23@hotmail.com,LIC-100930,Yes
95396,Charles Reynolds,Female,Cardiology,2,19,Scott-Lane,"Richardson, Peters and Hanson",311.191.9428,taylorboyd@reed.biz,LIC-100931,Yes
90289,Dustin Diaz,Female,Cardiology,2,31,Cherry-Higgins,Cantrell LLC,938-303-1563,cassandrachen@gmail.com,LIC-100932,Yes
24998,Alexander Williams,Male,General Medicine,1,13,Jordan Inc,"Thompson, Bowen and Mcdaniel",256-620-1927x035,bradleyflores@garza.com,LIC-100933,Yes
42200,Rhonda Ramirez,Male,Pediatrics,3,37,"Washington, Kim and Reeves",Mendoza LLC,(815)235-0787x821,pdavila@gmail.com,LIC-100934,Yes
95979,Kathryn Mahoney,Male,General Medicine,1,11,Williams PLC,Fuentes-Porter,(079)155-2957x50240,russopaul@velasquez.biz,LIC-100935,Yes
92451,Stephen Rowe,Male,Cardiology,2,10,Williams PLC,Young and Sons,+1-186-922-5522x90699,mhowe@gmail.com,LIC-100936,Yes
21711,Richard Martin,Female,Cardiology,2,13,"Edwards, Dougherty and Ward",Martinez-Rose,533.323.7112x152,yjohnson@yahoo.com,LIC-100937,Yes
71232,Joy Baker,Male,Cardiology,2,4,Green and Sons,Lee PLC,+1-616-173-5404x9652,ymurphy@hotmail.com,LIC-100938,Yes
54143,Jessica Garcia,Male,General Medicine,1,18,Nguyen-Keller,Rogers-Caldwell,+1-377-446-5457,greenemichelle@matthews.com,LIC-100939,Yes
43207,Lisa Smith,Male,Pediatrics,3,16,Riley LLC,Davis-Jones,949.825.2430x323,mcclainshawn@bishop-smith.com,LIC-100940,Yes
36731,April Jones,Male,Pediatrics,3,33,Hall LLC,"Bradley, Weber and Thomas",001-401-645-9907x38720,holly00@ramos.net,LIC-100941,Yes
29415,Samuel Wilson,Female,Pediatrics,3,23,"Walker, Lewis and King",Webster-Wright,(282)739-7603x32026,tammygreen@gmail.com,LIC-100942,Yes
27743,Wayne Butler,Female,Orthopedics,4,26,"Dalton, Palmer and Scott",Atkins-Allen,(168)910-0133,marcuscruz@hotmail.com,LIC-100943,Yes
56465,April Stewart,Male,Cardiology,2,26,"Thomas, Hernandez and Wilson",Fleming Group,319-726-2022x1046,martinezmatthew@hotmail.com,LIC-100944,Yes
98620,Charles Huynh,Male,Pediatrics,3,1,"Weaver, Marquez and Sharp",Tucker Group,+1-558-650-1602x33501,monicalopez@ross.com,LIC-100945,Yes
92647,Alexis Hill,Male,Pediatrics,3,23,Barker PLC,"Galvan, Sharp and Alexander",9550371046,hartmanrichard@hotmail.com,LIC-100946,Yes
11682,Robert Mitchell,Female,Orthopedics,4,29,"Johnson, Thomas and Merritt","Suarez, Jacobs and Wade",206.699.1766,floresamy@larson-jones.org,LIC-100947,Yes
73525,Ashley Foster,Female,Pediatrics,3,38,"Baker, Estrada and Moore",Lynn Group,626.203.0750x6904,martinstacy@larsen.com,LIC-100948,Yes
54739,David Nguyen,Male,General Medicine,1,22,Hancock-Jones,Walker Ltd,(954)656-8143x545,michelleblack@hotmail.com,LIC-100949,Yes
4300,Nicholas Wolf,Female,Orthopedics,4,35,Nelson-Burke,Gill Ltd,522.960.0546x12697,qjenkins@hotmail.com,LIC-100950,Yes
99386,Michelle Walton,Female,Cardiology,2,5,Parker-Williams,Welch Inc,614.531.0803,zstuart@taylor.biz,LIC-100951,Yes
18956,Lori Osborne,Male,Neurology,5,2,"Chang, Cunningham and Jackson",Robertson PLC,+1-568-580-9671x22124,ncombs@gmail.com,LIC-100952,Yes
97852,Chelsea Shelton,Female,General Medicine,1,39,Wilson-Escobar,Suarez-Martinez,001-928-002-3448x71147,itodd@mcdonald.biz,LIC-100953,Yes
39819,Sharon Gardner,Male,Cardiology,2,24,"Merritt, Alvarez and Bennett",Clark PLC,211-589-4627,millertammy@randall.com,LIC-100954,Yes
24348,Chad Smith,Male,Pediatrics,3,3,Vance Group,Ochoa LLC,+1-866-054-7889x775,brookslisa@powers-jackson.com,LIC-100955,Yes
46817,Angelica Davila,Male,Cardiology,2,18,"Williams, Ross and Adams",Ross-Delgado,623-161-0488x322,mcgeetricia@fox-riley.com,LIC-100956,Yes
52699,William Huerta,Male,General Medicine,1,4,Douglas PLC,"Jones, Baker and Parrish",+1-402-002-7800x534,williambowen@williams.net,LIC-100957,Yes
83686,Sandra Johnson,Male,Neurology,5,1,"Hart, Jones and Bradshaw","Clark, Martinez and Moore",466.639.6490,solisashley@hotmail.com,LIC-100958,Yes
33471,Christopher Kramer,Female,Pediatrics,3,27,Hill LLC,"Morgan, Moore and Hamilton",(746)647-0567,prodgers@gmail.com,LIC-100959,Yes
87282,Garrett Bryant,Male,Cardiology,2,37,Mayer-Moore,Taylor LLC,+1-448-309-9042x9701,dharris@bartlett-farmer.info,LIC-100960,Yes
94069,John Barr,Female,Orthopedics,4,30,"Sullivan, Vargas and Lee",Miller-Spencer,001-612-423-0753x157,foconnor@vazquez.com,LIC-100961,Yes
25655,Dr. Barbara Krause,Male,Orthopedics,4,6,Kelly-Singh,Dickerson-Jenkins,719.808.2647x756,tneal@gmail.com,LIC-100962,Yes
38191,Breanna Hickman,Male,Pediatrics,3,15,Ramos-Allen,"Bennett, Morgan and Webb",001-648-899-5212,kbrennan@gmail.com,LIC-100963,Yes
60181,Matthew Burke,Male,Orthopedics,4,37,"Nichols, Hicks and Smith",Hayes Ltd,+1-687-859-7262x5918,whitejill@sanders-leblanc.biz,LIC-100964,Yes
71612,Casey Davidson,Male,General Medicine,1,14,Glenn-Wilson,Jenkins-Bennett,072-175-7008x65490,peverett@hotmail.com,LIC-100965,Yes
99703,Stephen Hall,Female,General Medicine,1,33,Roberson Group,"Adams, Stephenson and Carson",375.503.6896x581,hollyfisher@hotmail.com,LIC-100966,Yes
56589,Nicholas Haas,Male,Neurology,5,38,Wade Inc,"Cummings, Dalton and Brown",7077213578,leejennifer@choi.net,LIC-100967,Yes
59752,Melissa Williams DVM,Male,Cardiology,2,13,Adams-Garner,Smith Ltd,+1-527-449-6634,francisquinn@olson-garcia.com,LIC-100968,Yes
3687,Cody Bailey,Male,Neurology,5,26,Romero-Brown,Jordan-Stevens,(383)055-3613x447,grace09@kim-foster.com,LIC-100969,Yes
52989,John Willis,Female,Pediatrics,3,22,"Blake, Cunningham and Bass",Sanchez and Sons,(569)140-0382x0152,cody66@yahoo.com,LIC-100970,Yes
7213,Michelle Morrow,Female,Neurology,5,35,"Mayer, Briggs and Butler",Gates Group,6308930573,hcalderon@hotmail.com,LIC-100971,Yes
42625,Manuel Bell,Female,Pediatrics,3,10,"Taylor, Smith and Morgan",Gonzalez PLC,044-960-3287x952,carterandrea@yahoo.com,LIC-100972,Yes
67314,Jennifer Brown,Male,Pediatrics,3,29,"Wilson, Adkins and Reed",Barry-Smith,406.735.1579,kenneth07@hayden.org,LIC-100973,Yes
72468,Jesus Hunt,Male,Orthopedics,4,14,"Liu, Vaughn and Reid",Hernandez-Mullins,3750345376,jgriffin@bell-sellers.com,LIC-100974,Yes
93393,Alex Castillo,Male,Cardiology,2,28,"Macdonald, Carroll and Moran",Carter-Herrera,+1-014-711-4436,cookealexis@ray-perez.org,LIC-100975,Yes
86241,Connie Taylor,Male,General Medicine,1,21,Guzman-Frank,Erickson PLC,577-894-7880x054,nparks@gmail.com,LIC-100976,Yes
23682,Nicole Garcia,Male,Orthopedics,4,26,Sanders-Robinson,Thompson-Kaufman,803.462.4045,fwaters@yahoo.com,LIC-100977,Yes
4666,Gail Riley,Male,Pediatrics,3,6,Norton-Foster,Merritt-Williamson,049.314.9612,lambertleonard@hotmail.com,LIC-100978,Yes
72569,Melanie Vega,Male,Pediatrics,3,3,Thompson Group,Mitchell Group,407.091.2397x595,justin18@gmail.com,LIC-100979,Yes
99841,Charles Preston,Male,Orthopedics,4,31,Martin Inc,"Kirk, Smith and Hill",+1-627-048-7779x235,millsmichael@williams-moody.biz,LIC-100980,Yes
57354,Alejandra Ware,Female,Neurology,5,20,"Dixon, Jensen and Carpenter","Mason, Woodward and Merritt",794.308.0471,thomasvelez@blackwell-gomez.com,LIC-100981,Yes
7135,Richard Brown,Male,Cardiology,2,33,"Lopez, Alvarez and Ortiz","Jordan, Jackson and Nelson",(174)955-6726x28199,adamsashley@yahoo.com,LIC-100982,Yes
56296,Melissa Davis,Male,General Medicine,1,1,"Chambers, Williams and Rodriguez",Wagner-Franklin,+1-522-506-6525x752,william86@morris.com,LIC-100983,Yes
76058,Elizabeth Collier DDS,Female,General Medicine,1,3,Green PLC,Garcia Inc,463.291.0993x400,montgomerydanny@hotmail.com,LIC-100984,Yes
61729,Miranda Meza,Male,Neurology,5,34,Baker LLC,"Anderson, Anderson and Bell",(820)808-7602x419,jesse61@bonilla.com,LIC-100985,Yes
33159,Alan Wood,Female,Orthopedics,4,30,"Knapp, Williams and Diaz","Walker, Chung and Taylor",(102)965-2685,evanevans@davidson.com,LIC-100986,Yes
21064,Theresa Miller,Male,Pediatrics,3,18,Bennett Group,"Brown, Holloway and King",005.088.1421x06778,todd34@yahoo.com,LIC-100987,Yes
95217,Erica Romero,Male,Neurology,5,27,Montoya-Perez,"Jacobs, Ryan and Cruz",187.650.5232x33859,jacksonsavannah@hotmail.com,LIC-100988,Yes
35501,Sandra Moody,Female,General Medicine,1,16,"Bailey, Pruitt and Collier",Jackson Inc,330-563-0134,chelseaortiz@yahoo.com,LIC-100989,Yes
53495,Suzanne Williams,Female,General Medicine,1,30,Robles Ltd,Robinson LLC,+1-446-112-2706,tmiller@wheeler.com,LIC-100990,Yes
895,Kimberly Robinson,Female,General Medicine,1,37,"Clark, Davis and Roberts","Lowery, Holt and Decker",001-496-818-5956x867,veronicakeith@huerta.com,LIC-100991,Yes
86240,Dominique Rodriguez DVM,Male,Pediatrics,3,37,"Jackson, Gregory and Weeks",Fisher Group,001-600-085-8593,judith32@gmail.com,LIC-100992,Yes
89519,Devin Anderson,Male,Pediatrics,3,39,Jones PLC,Gonzales Ltd,001-938-346-2920x751,castillowilliam@hotmail.com,LIC-100993,Yes
85653,Joshua Morris,Male,Neurology,5,13,Stewart-Larson,Solis Inc,918-358-3899x419,alibrian@hawkins.info,LIC-100994,Yes
79332,Roberto Johnson,Male,Pediatrics,3,6,Reeves-Brown,Chang-Cortez,613-742-3301,vrussell@gmail.com,LIC-100995,Yes
2450,Stephen Lawson,Female,Orthopedics,4,34,Martinez-Rose,Dixon-Wells,686.254.4230x511,william88@yahoo.com,LIC-100996,Yes
67811,Brandon Harrison,Male,Pediatrics,3,21,"Watkins, Ellis and Reid","Ibarra, Day and Reid",(064)855-1626x87977,shernandez@gmail.com,LIC-100997,Yes
60402,Katherine Jensen,Female,Orthopedics,4,28,"Eaton, King and Mcdonald",Cervantes PLC,(613)133-5476,jessicaflores@torres.com,LIC-100998,Yes
34310,Stephanie Carroll,Male,Pediatrics,3,21,Short LLC,"Washington, Porter and Bowen",854.665.7105,joyce49@vincent-mason.com,LIC-100999,Yes
